40	0	13	14	1	13	0	0	0	0	1
45	0	13	14	1	13	0	0	0	0	1
50	0	13	14	1	13	0	0	0	0	1
50	0	13	14	1	13	0	0	0	0	1
50	0	13	14	1	13	0	0	0	0	1
50	0	13	14	1	13	0	0	0	0	1
50	0	13	14	1	13	0	0	0	0	1
50	0	13	14	1	13	0	0	0	0	1
50	0	13	14	1	13	0	0	0	0	1
50	0	13	14	1	13	0	0	0	0	1
65	0	13	14	1	13	0	0	0	0	1
70	0	13	14	1	13	0	0	0	0	1
70	0	13	14	1	13	0	0	0	0	1
75	0	13	14	1	13	0	0	0	0	1
75	0	13	14	1	13	0	0	0	0	1
80	0	13	14	1	13	0	0	0	0	1
85	0	13	14	1	13	0	0	0	0	1
85	0	13	14	1	13	0	0	0	0	1
85	0	13	14	1	13	0	0	0	0	1
85	0	13	14	1	13	0	0	0	0	1
85	0	13	14	1	13	0	0	0	0	1
85	0	13	14	1	13	0	0	0	0	1
85	0	13	14	1	13	0	0	0	0	1
85	0	13	14	1	13	0	0	0	0	1
85	0	13	14	1	13	0	0	0	0	1
85	0	13	14	1	13	0	0	0	0	1
95	0	13	14	1	13	0	0	0	0	1
95	0	13	14	1	13	0	0	0	0	1
95	0	13	14	1	13	0	0	0	0	1
105	0	13	14	1	13	0	0	0	0	1
10	0	13	14	1	13	0	0	0	0	2
15	0	13	14	1	13	0	0	0	0	2
15	0	13	14	1	13	0	0	0	0	2
15	0	13	14	1	13	0	0	0	0	2
15	0	13	14	1	13	0	0	0	0	2
15	0	13	14	1	13	0	0	0	0	2
15	0	13	14	1	13	0	0	0	0	2
20	0	13	14	1	13	0	0	0	0	2
20	0	13	14	1	13	0	0	0	0	2
20	0	13	14	1	13	0	0	0	0	2
20	0	13	14	1	13	0	0	0	0	2
30	0	13	14	1	13	0	0	0	0	2
30	0	13	14	1	13	0	0	0	0	2
45	0	13	14	1	13	0	0	0	0	2
45	0	13	14	1	13	0	0	0	0	2
45	0	13	14	1	13	0	0	0	0	2
45	0	13	14	1	13	0	0	0	0	2
50	0	13	14	1	13	0	0	0	0	2
50	0	13	14	1	13	0	0	0	0	2
50	0	13	14	1	13	0	0	0	0	2
50	0	13	14	1	13	0	0	0	0	2
50	0	13	14	1	13	0	0	0	0	2
50	0	13	14	1	13	0	0	0	0	2
55	0	13	14	1	13	0	0	0	0	2
60	0	13	14	1	13	0	0	0	0	2
60	0	13	14	1	13	0	0	0	0	2
65	0	13	14	1	13	0	0	0	0	2
65	0	13	14	1	13	0	0	0	0	2
65	0	13	14	1	13	0	0	0	0	2
70	0	13	14	1	13	0	0	0	0	2
70	0	13	14	1	13	0	0	0	0	2
75	0	13	14	1	13	0	0	0	0	2
80	0	13	14	1	13	0	0	0	0	2
80	0	13	14	1	13	0	0	0	0	2
80	0	13	14	1	13	0	0	0	0	2
85	0	13	14	1	13	0	0	0	0	2
85	0	13	14	1	13	0	0	0	0	2
85	0	13	14	1	13	0	0	0	0	2
85	0	13	14	1	13	0	0	0	0	2
85	0	13	14	1	13	0	0	0	0	2
90	0	13	14	1	13	0	0	0	0	2
95	0	13	14	1	13	0	0	0	0	2
95	0	13	14	1	13	0	0	0	0	2
105	0	13	14	1	13	0	0	0	0	2
110	0	13	14	1	13	0	0	0	0	2
110	0	13	14	1	13	0	0	0	0	2
110	0	13	14	1	13	0	0	0	0	2
110	0	13	14	1	13	0	0	0	0	2
15	0	13	14	1	13	0	0	0	0	3
15	0	13	14	1	13	0	0	0	0	3
15	0	13	14	1	13	0	0	0	0	3
20	0	13	22	9	13	0	0	0	0	2
25	0	13	22	9	13	0	0	0	0	2
30	0	13	22	9	13	0	0	0	0	2
30	0	13	22	9	13	0	0	0	0	2
30	0	13	22	9	13	0	0	0	0	2
30	0	13	22	9	13	0	0	0	0	2
30	0	13	22	9	13	0	0	0	0	2
30	0	13	22	9	13	0	0	0	0	2
35	0	13	22	9	13	0	0	0	0	2
35	0	13	22	9	13	0	0	0	0	2
35	0	13	22	9	13	0	0	0	0	2
50	0	13	22	9	13	0	0	0	0	2
50	0	13	22	9	13	0	0	0	0	2
50	0	13	22	9	13	0	0	0	0	2
50	0	13	22	9	13	0	0	0	0	2
50	0	13	22	9	13	0	0	0	0	2
55	0	13	22	9	13	0	0	0	0	2
55	0	13	22	9	13	0	0	0	0	2
55	0	13	22	9	13	0	0	0	0	2
10	0	14	22	8	13	0	0	0	1	2
10	0	14	22	8	13	0	0	0	1	2
10	0	14	22	8	13	0	0	0	1	2
10	0	14	22	8	13	0	0	0	1	2
20	0	14	22	8	13	0	0	0	1	2
25	0	14	22	8	13	0	0	0	1	2
25	0	14	22	8	13	0	0	0	1	2
25	0	14	22	8	13	0	0	0	1	2
30	0	14	22	8	13	0	0	0	1	2
40	0	14	22	8	13	0	0	0	1	2
45	0	14	22	8	13	0	0	0	1	2
45	0	14	22	8	13	0	0	0	1	2
45	0	14	22	8	13	0	0	0	1	2
45	0	14	22	8	13	0	0	0	1	2
45	0	14	22	8	13	0	0	0	1	2
45	0	14	22	8	13	0	0	0	1	2
45	0	14	22	8	13	0	0	0	1	2
45	0	14	22	8	13	0	0	0	1	2
45	0	14	22	8	13	0	0	0	1	2
55	0	14	22	8	13	0	0	0	1	2
55	0	14	22	8	13	0	0	0	1	2
55	0	14	22	8	13	0	0	0	1	2
55	0	14	22	8	13	0	0	0	1	2
60	0	14	22	8	13	0	0	0	1	2
70	0	14	22	8	13	0	0	0	1	2
70	0	14	22	8	13	0	0	0	1	2
70	0	14	22	8	13	0	0	0	1	2
70	0	14	22	8	13	0	0	0	1	2
70	0	14	22	8	13	0	0	0	1	2
70	0	14	30	16	13	0	0	0	1	1
25	0	15	30	15	13	0	0	0	2	1
25	0	15	30	15	13	0	0	0	2	1
25	0	15	30	15	13	0	0	0	2	1
25	0	15	30	15	13	0	0	0	2	1
30	0	15	30	15	13	0	0	0	2	1
40	0	15	30	15	13	0	0	0	2	1
50	0	15	30	15	13	0	0	0	2	1
55	0	15	30	15	13	0	0	0	2	1
55	0	15	30	15	13	0	0	0	2	1
55	0	15	30	15	13	0	0	0	2	1
60	0	15	30	15	13	0	0	0	2	1
60	0	15	30	15	13	0	0	0	2	1
60	0	15	30	15	13	0	0	0	2	1
60	0	15	30	15	13	0	0	0	2	1
60	0	15	30	15	13	0	0	0	2	1
60	0	15	30	15	13	0	0	0	2	1
60	0	15	30	15	13	0	0	0	2	1
65	0	15	30	15	13	0	0	0	2	1
70	0	15	30	15	13	0	0	0	2	1
70	0	15	30	15	13	0	0	0	2	1
70	0	15	30	15	13	0	0	0	2	1
75	0	15	30	15	13	0	0	0	2	1
75	0	15	30	15	13	0	0	0	2	1
80	0	15	30	15	13	0	0	0	2	1
80	0	15	30	15	13	0	0	0	2	1
85	0	15	30	15	13	0	0	0	2	1
85	0	15	30	15	13	0	0	0	2	1
85	0	15	30	15	13	0	0	0	2	1
85	0	15	30	15	13	0	0	0	2	1
85	0	15	30	15	13	0	0	0	2	1
90	0	15	30	15	13	0	0	0	2	1
90	0	15	30	15	13	0	0	0	2	1
95	0	15	30	15	13	0	0	0	2	1
100	0	15	30	15	13	0	0	0	2	1
105	0	15	30	15	13	0	0	0	2	1
110	0	15	30	15	13	0	0	0	2	1
115	0	15	30	15	13	0	0	0	2	1
115	0	15	30	15	14	0	0	0	1	1
120	0	15	30	15	14	0	0	0	1	1
120	0	15	30	15	14	0	0	0	1	1
120	0	15	30	15	14	0	0	0	1	1
120	0	15	30	15	14	0	0	0	1	1
125	0	15	30	15	14	0	0	0	1	1
125	0	15	30	15	14	0	0	0	1	1
130	0	15	30	15	14	0	0	0	1	1
130	0	15	30	15	14	0	0	0	1	1
130	0	15	30	15	14	0	0	0	1	1
130	0	15	38	23	14	0	0	0	1	0
135	0	15	38	23	14	0	0	0	1	0
140	0	15	38	23	14	0	0	0	1	0
140	0	15	38	23	14	0	0	0	1	0
140	0	15	38	23	14	0	0	0	1	0
140	0	15	38	23	14	0	0	0	1	0
145	0	15	38	23	14	0	0	0	1	0
145	0	15	38	23	14	0	0	0	1	0
145	0	15	38	23	14	0	0	0	1	0
150	0	15	38	23	14	0	0	0	1	0
150	0	15	38	23	14	0	0	0	1	0
150	0	15	38	23	14	0	0	0	1	0
150	0	15	38	23	14	0	0	0	1	0
160	0	15	38	23	14	0	0	0	1	0
120	0	16	38	22	14	0	0	0	2	0
120	0	16	38	22	14	0	0	0	2	0
120	0	16	38	22	14	0	0	0	2	0
120	0	16	38	22	14	0	0	0	2	0
125	0	16	38	22	14	0	0	0	2	0
125	0	16	38	22	14	0	0	0	2	0
125	0	16	38	22	15	0	0	0	1	0
130	0	16	38	22	15	0	0	0	1	0
135	0	16	38	22	15	0	0	0	1	0
135	0	16	38	22	15	0	0	0	1	0
140	0	16	38	22	15	0	0	0	1	0
140	0	16	38	22	15	0	0	0	1	0
145	0	16	38	22	15	0	0	0	1	0
145	0	16	38	22	15	0	0	0	1	0
145	0	16	38	22	15	0	0	0	1	0
150	0	16	38	22	15	0	0	0	1	0
150	0	16	38	22	15	0	0	0	1	0
155	0	16	38	22	15	0	0	0	1	0
155	0	16	38	22	15	0	0	0	1	0
155	0	16	38	22	15	0	0	0	1	0
155	0	16	38	22	15	0	0	0	1	0
155	0	16	38	22	15	0	0	0	1	0
155	0	16	38	22	15	0	0	0	1	0
165	0	16	38	22	15	0	0	0	1	0
165	0	16	38	22	15	0	0	0	1	0
165	0	16	38	22	15	0	0	0	1	0
170	0	16	38	22	15	0	0	0	1	0
185	0	16	38	22	15	0	0	0	1	0
185	0	16	38	22	15	0	0	0	1	0
190	0	16	38	22	15	0	0	0	1	0
190	0	16	38	22	15	0	0	0	1	0
190	0	16	38	22	15	0	0	0	1	0
190	0	16	38	22	15	0	0	0	1	0
190	0	16	38	22	15	0	0	0	1	0
195	0	16	38	22	15	0	0	0	1	0
195	0	16	38	22	15	0	0	0	1	0
195	0	16	38	22	15	0	0	0	1	0
200	0	16	38	22	15	0	0	0	1	0
205	0	16	38	22	15	0	0	0	1	0
210	0	16	38	22	15	0	0	0	1	0
215	0	16	38	22	15	0	0	0	1	0
215	0	16	38	22	15	0	0	0	1	0
220	0	16	38	22	15	0	0	0	1	0
225	0	16	38	22	15	0	0	0	1	0
225	0	16	38	22	15	0	0	0	1	0
225	0	16	38	22	15	0	0	0	1	0
225	0	16	38	22	15	0	0	0	1	0
225	0	16	38	22	15	0	0	0	1	0
225	0	16	38	22	15	0	0	0	1	0
225	0	16	38	22	15	0	0	0	1	0
225	0	16	38	22	15	0	0	0	1	0
225	0	16	38	22	15	0	0	0	1	0
230	0	16	38	22	15	0	0	0	1	0
240	0	16	38	22	15	0	0	0	1	0
250	0	16	38	22	15	0	0	0	1	0
255	0	16	38	22	15	0	0	0	1	0
255	0	16	38	22	15	0	0	0	1	0
255	0	16	38	22	15	0	0	0	1	0
260	0	16	38	22	15	0	0	0	1	0
260	0	16	38	22	15	0	0	0	1	0
260	0	16	38	22	15	0	0	0	1	0
260	0	16	38	22	15	0	0	0	1	0
260	0	16	38	22	15	0	0	0	1	0
265	0	16	38	22	15	0	0	0	1	0
265	0	16	38	22	15	0	0	0	1	0
275	0	16	38	22	15	0	0	0	1	0
275	0	16	38	22	15	0	0	0	1	0
275	0	16	38	22	16	0	0	0	0	0
275	0	16	38	22	16	0	0	0	0	0
285	0	16	38	22	16	0	0	0	0	0
290	0	16	38	22	16	0	0	0	0	0
290	0	16	38	22	16	0	0	0	0	0
290	0	16	38	22	16	0	0	0	0	0
290	0	16	38	22	16	0	0	0	0	0
295	0	16	38	22	16	0	0	0	0	0
300	0	16	38	22	16	0	0	0	0	0
300	0	16	38	22	16	0	0	0	0	0
300	0	16	38	22	16	0	0	0	0	0
300	0	16	38	22	16	0	0	0	0	0
300	0	16	38	22	16	0	0	0	0	0
305	0	16	38	22	16	0	0	0	0	0
315	0	16	38	22	16	0	0	0	0	0
265	0	17	38	21	16	0	0	0	1	0
265	0	17	38	21	16	0	0	0	1	0
270	0	17	38	21	16	0	0	0	1	0
270	0	17	38	21	16	0	0	0	1	0
280	0	17	38	21	16	0	0	0	1	0
280	0	17	38	21	16	0	0	0	1	0
280	0	17	38	21	16	0	0	0	1	0
285	0	17	38	21	16	0	0	0	1	0
285	0	17	38	21	16	0	0	0	1	0
285	0	17	38	21	16	0	0	0	1	0
290	0	17	38	21	16	0	0	0	1	0
290	0	17	38	21	16	0	0	0	1	0
290	0	17	38	21	16	0	0	0	1	0
295	0	17	38	21	16	0	0	0	1	0
295	0	17	38	21	16	0	0	0	1	0
300	0	17	38	21	16	0	0	0	1	0
305	0	17	38	21	16	0	0	0	1	0
305	0	17	38	21	16	0	0	0	1	0
305	0	17	38	21	16	0	0	0	1	0
310	0	17	38	21	16	0	0	0	1	0
315	0	17	38	21	16	0	0	0	1	0
315	0	17	38	21	16	0	0	0	1	0
315	0	17	38	21	16	0	0	0	1	0
315	0	17	38	21	16	0	0	0	1	0
320	0	17	38	21	16	0	0	0	1	0
320	0	17	38	21	16	0	0	0	1	0
330	0	17	38	21	16	0	0	0	1	0
340	0	17	38	21	16	0	0	0	1	0
290	0	18	38	20	16	0	0	0	2	0
290	0	18	38	20	16	0	0	0	2	0
290	0	18	38	20	16	0	0	0	2	0
290	0	18	38	20	16	0	0	0	2	0
295	0	18	38	20	16	0	0	0	2	0
295	0	18	38	20	16	0	0	0	2	0
295	0	18	38	20	16	0	0	0	2	0
300	0	18	38	20	16	0	0	0	2	0
300	0	18	38	20	16	0	0	0	2	0
300	0	18	38	20	16	0	0	0	2	0
300	0	18	38	20	16	0	0	0	2	0
315	0	18	38	20	16	0	0	0	2	0
315	0	18	38	20	16	0	0	0	2	0
315	0	18	38	20	16	0	0	0	2	0
320	0	18	38	20	16	0	0	0	2	0
320	0	18	38	20	16	0	0	0	2	0
325	0	18	38	20	16	0	0	0	2	0
325	0	18	38	20	16	0	0	0	2	0
325	0	18	38	20	16	0	0	0	2	0
325	0	18	38	20	16	0	0	0	2	0
325	0	18	38	20	16	0	0	0	2	0
325	0	18	38	20	16	0	0	0	2	0
335	0	18	38	20	16	0	0	0	2	0
340	0	18	38	20	16	0	0	0	2	0
340	0	18	38	20	16	0	0	0	2	0
350	0	18	38	20	16	0	0	0	2	0
355	0	18	38	20	16	0	0	0	2	0
360	0	18	38	20	16	0	0	0	2	0
360	0	18	38	20	16	0	0	0	2	0
360	0	18	38	20	16	0	0	0	2	0
360	0	18	38	20	16	0	0	0	2	0
360	0	18	38	20	16	0	0	0	2	0
360	0	18	38	20	16	0	0	0	2	0
360	0	18	38	20	16	0	0	0	2	0
365	0	18	38	20	16	0	0	0	2	0
370	0	18	38	20	16	0	0	0	2	0
370	0	18	38	20	16	0	0	0	2	0
375	0	18	38	20	16	0	0	0	2	0
380	0	18	38	20	16	0	0	0	2	0
380	0	18	38	20	17	0	0	0	1	0
380	0	18	38	20	17	0	0	0	1	0
385	0	18	38	20	17	0	0	0	1	0
390	0	18	38	20	17	0	0	0	1	0
395	0	18	38	20	17	0	0	0	1	0
395	0	18	38	20	17	0	0	0	1	0
400	0	18	38	20	17	0	0	0	1	0
405	0	18	38	20	17	0	0	0	1	0
405	0	18	38	20	17	0	0	0	1	0
405	0	18	38	20	17	0	0	0	1	0
405	0	18	38	20	17	0	0	0	1	0
405	0	18	38	20	17	0	0	0	1	0
405	0	18	38	20	17	0	0	0	1	0
410	0	18	38	20	17	0	0	0	1	0
415	0	18	38	20	17	0	0	0	1	0
430	0	18	38	20	17	0	0	0	1	0
430	0	18	38	20	17	0	0	0	1	0
430	0	18	38	20	17	0	0	0	1	0
435	0	18	38	20	17	0	0	0	1	0
440	0	18	38	20	17	0	0	0	1	0
440	0	18	38	20	17	0	0	0	1	0
440	0	18	38	20	17	0	0	0	1	0
440	0	18	38	20	17	0	0	0	1	0
440	0	18	38	20	17	0	0	0	1	0
440	0	18	38	20	17	0	0	0	1	0
445	0	18	38	20	17	0	0	0	1	0
450	0	18	38	20	17	0	0	0	1	0
450	0	18	38	20	17	0	0	0	1	0
450	0	18	38	20	18	0	0	0	0	0
460	0	18	38	20	18	0	0	0	0	0
465	0	18	38	20	18	0	0	0	0	0
420	0	19	38	19	18	0	0	0	1	0
420	0	19	38	19	18	0	0	0	1	0
425	0	19	38	19	18	0	0	0	1	0
425	0	19	38	19	18	0	0	0	1	0
425	0	19	38	19	18	0	0	0	1	0
425	0	19	38	19	18	0	0	0	1	0
425	0	19	38	19	18	0	0	0	1	0
430	0	19	38	19	18	0	0	0	1	0
430	0	19	38	19	18	0	0	0	1	0
435	0	19	38	19	18	0	0	0	1	0
445	0	19	38	19	18	0	0	0	1	0
450	0	19	38	19	18	0	0	0	1	0
450	0	19	38	19	18	0	0	0	1	0
450	0	19	38	19	18	0	0	0	1	0
450	0	19	38	19	18	0	0	0	1	0
460	0	19	38	19	18	0	0	0	1	0
460	0	19	38	19	18	0	0	0	1	0
460	0	19	38	19	18	0	0	0	1	0
460	0	19	38	19	18	0	0	0	1	0
465	0	19	38	19	18	0	0	0	1	0
465	0	19	38	19	18	0	0	0	1	0
470	0	19	38	19	18	0	0	0	1	0
475	0	19	38	19	18	0	0	0	1	0
475	0	19	38	19	18	0	0	0	1	0
475	0	19	38	19	18	0	0	0	1	0
475	0	19	38	19	18	0	0	0	1	0
490	0	19	38	19	18	0	0	0	1	0
490	0	19	38	19	18	0	0	0	1	0
490	0	19	38	19	18	0	0	0	1	0
490	0	19	38	19	18	0	0	0	1	0
490	0	19	38	19	18	0	0	0	1	0
495	0	19	38	19	18	0	0	0	1	0
450	0	20	38	18	18	0	0	0	2	0
455	0	20	38	18	18	0	0	0	2	0
455	0	20	38	18	18	0	0	0	2	0
455	0	20	38	18	18	0	0	0	2	0
455	0	20	38	18	18	0	0	0	2	0
465	0	20	38	18	18	0	0	0	2	0
475	0	20	38	18	18	0	0	0	2	0
475	0	20	38	18	18	0	0	0	2	0
475	0	20	38	18	18	0	0	0	2	0
475	0	20	38	18	18	0	0	0	2	0
475	0	20	38	18	18	0	0	0	2	0
475	0	20	38	18	18	0	0	0	2	0
480	0	20	38	18	18	0	0	0	2	0
485	0	20	38	18	18	0	0	0	2	0
490	0	20	38	18	18	0	0	0	2	0
490	0	20	38	18	18	0	0	0	2	0
490	0	20	38	18	18	0	0	0	2	0
495	0	20	38	18	18	0	0	0	2	0
500	0	20	38	18	18	0	0	0	2	0
500	0	20	38	18	18	0	0	0	2	0
500	0	20	38	18	18	0	0	0	2	0
510	0	20	38	18	18	0	0	0	2	0
510	0	20	38	18	18	0	0	0	2	0
510	0	20	38	18	18	0	0	0	2	0
520	0	20	38	18	18	0	0	0	2	0
525	0	20	38	18	18	0	0	0	2	0
525	0	20	38	18	18	0	0	0	2	0
525	0	20	38	18	18	0	0	0	2	0
525	0	20	38	18	18	0	0	0	2	0
525	0	20	38	18	18	0	0	0	2	0
530	0	20	38	18	18	0	0	0	2	0
530	0	20	38	18	18	0	0	0	2	0
535	0	20	38	18	18	0	0	0	2	0
545	0	20	38	18	18	0	0	0	2	0
545	0	20	38	18	18	0	0	0	2	0
550	0	20	38	18	19	0	0	0	1	0
555	0	20	38	18	19	0	0	0	1	0
560	0	20	38	18	19	0	0	0	1	0
565	0	20	38	18	19	0	0	0	1	0
565	0	20	38	18	19	0	0	0	1	0
565	0	20	38	18	19	0	0	0	1	0
565	0	20	38	18	19	0	0	0	1	0
565	0	20	38	18	19	0	0	0	1	0
565	0	20	38	18	19	0	0	0	1	0
565	0	20	38	18	19	0	0	0	1	0
570	0	20	38	18	19	0	0	0	1	0
575	0	20	38	18	19	0	0	0	1	0
580	0	20	38	18	19	0	0	0	1	0
590	0	20	38	18	19	0	0	0	1	0
595	0	20	38	18	19	0	0	0	1	0
600	0	20	38	18	19	0	0	0	1	0
600	0	20	38	18	19	0	0	0	1	0
600	0	20	38	18	19	0	0	0	1	0
600	0	20	38	18	19	0	0	0	1	0
600	0	20	38	18	19	0	0	0	1	0
605	0	20	38	18	19	0	0	0	1	0
605	0	20	38	18	19	0	0	0	1	0
605	0	20	38	18	19	0	0	0	1	0
610	0	20	38	18	19	0	0	0	1	0
620	0	20	38	18	19	0	0	0	1	0
630	0	20	38	18	19	0	0	0	1	0
635	0	20	38	18	19	0	0	0	1	0
635	0	20	38	18	19	0	0	0	1	0
635	0	20	38	18	19	0	0	0	1	0
635	0	20	38	18	19	0	0	0	1	0
635	0	20	38	18	19	0	0	0	1	0
640	0	20	38	18	19	0	0	0	1	0
640	0	20	38	18	20	0	0	0	0	0
640	0	20	38	18	20	0	0	0	0	0
640	0	20	38	18	20	0	0	0	0	0
650	0	20	38	18	20	0	0	0	0	0
650	0	20	38	18	20	0	0	0	0	0
660	0	20	38	18	20	0	0	0	0	0
660	0	20	38	18	20	0	0	0	0	0
660	0	20	38	18	20	0	0	0	0	0
670	0	20	38	18	20	0	0	0	0	0
620	0	21	38	17	20	0	0	0	1	0
625	0	21	38	17	20	0	0	0	1	0
625	0	21	38	17	20	0	0	0	1	0
625	0	21	38	17	20	0	0	0	1	0
625	0	21	38	17	20	0	0	0	1	0
640	0	21	38	17	20	0	0	0	1	0
640	0	21	38	17	20	0	0	0	1	0
645	0	21	38	17	20	0	0	0	1	0
645	0	21	38	17	20	0	0	0	1	0
645	0	21	38	17	20	0	0	0	1	0
650	0	21	38	17	20	0	0	0	1	0
660	0	21	38	17	20	0	0	0	1	0
660	0	21	38	17	20	0	0	0	1	0
665	0	21	38	17	20	0	0	0	1	0
665	0	21	38	17	20	0	0	0	1	0
665	0	21	38	17	20	0	0	0	1	0
665	0	21	38	17	20	0	0	0	1	0
675	0	21	38	17	20	0	0	0	1	0
680	0	21	38	17	20	0	0	0	1	0
680	0	21	38	17	20	0	0	0	1	0
680	0	21	38	17	20	0	0	0	1	0
680	0	21	38	17	20	0	0	0	1	0
680	0	21	38	17	20	0	0	0	1	0
685	0	21	38	17	20	0	0	0	1	0
690	0	21	38	17	20	0	0	0	1	0
695	0	21	38	17	20	0	0	0	1	0
695	0	21	38	17	20	0	0	0	1	0
705	0	21	38	17	20	0	0	0	1	0
710	0	21	38	17	20	0	0	0	1	0
710	0	21	38	17	20	0	0	0	1	0
715	0	21	38	17	20	0	0	0	1	0
715	0	21	38	17	20	0	0	0	1	0
715	0	21	38	17	20	0	0	0	1	0
715	0	21	38	17	20	0	0	0	1	0
715	0	21	38	17	20	0	0	0	1	0
715	0	21	38	17	20	0	0	0	1	0
715	0	21	38	17	20	0	0	0	1	0
725	0	21	38	17	20	0	0	0	1	0
735	0	21	38	17	20	0	0	0	1	0
745	0	21	38	17	20	0	0	0	1	0
750	0	21	38	17	20	0	0	0	1	0
750	0	21	38	17	20	0	0	0	1	0
755	0	21	38	17	20	0	0	0	1	0
755	0	21	38	17	20	0	0	0	1	0
755	0	21	38	17	20	0	0	0	1	0
755	0	21	38	17	20	0	0	0	1	0
755	0	21	38	17	20	0	0	0	1	0
755	0	21	38	17	20	0	0	0	1	0
765	0	21	38	17	20	0	0	0	1	0
765	0	21	38	17	20	0	0	0	1	0
765	0	21	38	17	20	0	0	0	1	0
775	0	21	38	17	20	0	0	0	1	0
775	0	21	38	17	20	0	0	0	1	0
780	0	21	38	17	20	0	0	0	1	0
790	0	21	38	17	20	0	0	0	1	0
795	0	21	38	17	20	0	0	0	1	0
795	0	21	38	17	20	0	0	0	1	0
795	0	21	38	17	20	0	0	0	1	0
795	0	21	38	17	20	0	0	0	1	0
800	0	21	38	17	20	0	0	0	1	0
800	0	21	38	17	20	0	0	0	1	0
800	0	21	38	17	20	0	0	0	1	0
800	0	21	38	17	20	0	0	0	1	0
805	0	21	38	17	20	0	0	0	1	0
805	0	21	38	17	20	0	0	0	1	0
